time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1765497444.8038611,forward,-68,-66,341.5,32,34
1765497444.853985,forward,-69,-68,341.5625,31,34
1765497444.904102,forward,-69,-68,341.5625,31,34
1765497444.9542189,forward,-68,-65,341.4375,32,34
1765497445.0043547,forward,-68,-67,341.4375,32,35
1765497445.0544739,forward,-70,-66,341.4375,32,34
1765497445.104588,forward,-69,-67,341.4375,32,35
1765497445.154706,forward,-70,-67,341.4375,32,35
1765497445.204822,forward,-70,-67,341.4375,32,35
1765497445.2549453,forward,-70,-68,341.375,32,35
1765497445.3050647,forward,-70,-69,341.375,32,35
1765497445.3551881,forward,-68,-67,341.375,32,35
1765497445.4053059,forward,-69,-67,341.375,32,35
1765497445.4554229,forward,-70,-67,341.3125,32,34
1765497445.505557,forward,-70,-67,341.1875,32,35
1765497445.5556746,forward,-70,-68,341.25,32,35
1765497445.6058,forward,-70,-68,341.25,32,35
1765497445.6559145,forward,-68,-68,341.1875,32,37
1765497445.7060308,forward,-69,-70,341.25,31,37
1765497445.7564251,forward,-74,-76,341.25,32,37
1765497445.806543,forward,-69,-72,341.3125,31,37
1765497445.8566625,forward,-71,-70,341.4375,32,37
1765497445.9067798,forward,-69,-70,341.375,32,37
1765497445.9568968,forward,-71,-72,341.375,32,37
1765497446.0070283,forward,-71,-71,341.4375,32,37
1765497446.0571458,forward,-70,-70,341.5,32,35
1765497446.1072598,forward,-72,-69,341.5625,32,35
1765497446.1573777,forward,-71,-67,341.625,32,34
1765497446.2074933,forward,-71,-68,341.5625,32,34
1765497446.2576177,forward,-70,-68,341.5625,32,34
1765497446.307736,forward,-70,-65,341.5625,32,34
1765497446.3578541,forward,-67,-65,341.4375,32,34
1765497446.4079702,forward,-69,-65,341.375,32,34
1765497446.4580874,forward,-69,-66,341.3125,32,34
1765497446.508216,forward,-69,-65,341.3125,32,34
1765497446.5583363,forward,-67,-66,341.3125,32,35
1765497446.608454,forward,-68,-66,341.25,32,35
1765497446.6585705,forward,-69,-69,341.3125,32,37
1765497446.7086859,forward,-70,-70,341.25,32,37
1765497446.7588205,forward,-70,-71,341.375,32,37
1765497446.808939,forward,-70,-69,341.375,32,35
1765497446.8590558,forward,-70,-68,341.375,32,35
1765497446.90917,forward,-70,-68,341.3125,32,35
1765497446.9592857,forward,-71,-70,341.3125,32,35
