label,delta_encL,delta_encR,heading,cmdL,cmdR,heading_error,
forward,-34,-34,350.9375,15,21,-0.125,
forward,-34,-34,350.875,15,21,-0.0625,
forward,-33,-35,350.9375,15,21,-0.125,
forward,-33,-34,350.875,15,21,-0.0625,
forward,-34,-36,350.9375,15,21,-0.125,
forward,-34,-34,350.875,15,21,-0.0625,
forward,-33,-36,350.9375,15,21,-0.125,
forward,-35,-35,350.875,15,21,-0.0625,
forward,-34,-35,350.9375,15,21,-0.125,
forward,-34,-34,350.875,15,21,-0.0625,
forward,-34,-34,350.9375,15,21,-0.125,
forward,-33,-33,350.9375,15,21,-0.125,
forward,-33,-35,351,15,21,-0.1875,
forward,-33,-35,351.0625,15,21,-0.25,
forward,-34,-35,351.125,15,21,-0.3125,
forward,-34,-36,351.125,15,20,-0.3125,
forward,-35,-35,351.1875,15,20,-0.375,
forward,-34,-33,351.1875,15,20,-0.375,
forward,-32,-34,351.3125,15,19,-0.5,
forward,-32,-33,351.375,15,19,-0.5625,
forward,-32,-32,351.375,15,19,-0.5625,
forward,-32,-32,351.4375,15,19,-0.625,
forward,-33,-31,351.375,15,18,-0.5625,
forward,-32,-33,351.4375,15,18,-0.625,
forward,-32,-31,351.4375,15,18,-0.625,
forward,-32,-32,351.4375,15,18,-0.625,
forward,-31,-31,351.375,15,17,-0.5625,
forward,-34,-33,351.375,15,17,-0.5625,
forward,-31,-29,351.3125,15,17,-0.5,
forward,-32,-30,351.25,15,16,-0.4375,
forward,-31,-30,351.25,15,16,-0.4375,
forward,-31,-29,351.1875,15,16,-0.375,
forward,-31,-30,351.25,15,15,-0.4375,
forward,-30,-27,351.1875,15,15,-0.375,
forward,-30,-28,351.125,15,15,-0.3125,
forward,-31,-28,351.0625,15,15,-0.25,
forward,-29,-27,351,15,15,-0.1875,
forward,-30,-29,351,15,15,-0.1875,
forward,-31,-28,350.9375,15,15,-0.125,
forward,-30,-28,350.875,15,15,-0.0625,
forward,-31,-28,350.8125,15,15,0,
forward,-30,-28,350.6875,15,15,0.125,
forward,-29,-28,350.625,15,15,0.1875,
forward,-31,-28,350.5,15,15,0.3125,
forward,-29,-26,350.4375,15,15,0.375,
forward,-29,-29,350.4375,15,16,0.375,
forward,-29,-27,350.3125,15,16,0.5,
forward,-30,-28,350.3125,15,16,0.5,
forward,-30,-30,350.25,15,16,0.5625,
forward,-32,-30,350.25,15,17,0.5625,
forward,-30,-30,350.125,15,17,0.6875,
forward,-32,-30,350.125,15,17,0.6875,
forward,-30,-28,350.0625,15,18,0.75,
forward,-32,-30,350.0625,15,18,0.75,
forward,-32,-33,350.0625,15,18,0.75,
forward,-31,-31,350.0625,15,19,0.75,
forward,-32,-33,350.125,15,19,0.6875,
forward,-31,-34,350.125,15,19,0.6875,
forward,-32,-35,350.25,15,20,0.5625,
forward,-32,-33,350.3125,15,20,0.5,
forward,-32,-34,350.4375,15,20,0.375,
forward,-32,-33,350.4375,15,21,0.375,
forward,-32,-34,350.5,15,21,0.3125,
forward,-34,-34,350.5625,15,21,0.25,
forward,-33,-33,350.5625,15,21,0.25,
forward,-33,-35,350.625,15,21,0.1875,
forward,-34,-35,350.6875,15,21,0.125,
forward,-33,-35,350.75,15,21,0.0625,
forward,-33,-34,350.75,15,21,0.0625,
forward,-34,-36,350.8125,15,21,0,
forward,-33,-33,350.75,15,21,0.0625,
forward,-34,-35,350.8125,15,21,0,
forward,-33,-35,350.75,15,21,0.0625,
forward,-34,-35,350.8125,15,21,0,
forward,-33,-36,350.8125,15,21,0,
forward,-33,-34,350.8125,15,21,0,
forward,-34,-35,350.8125,15,21,0,
forward,-34,-35,350.8125,15,21,0,
forward,-34,-35,350.8125,15,21,0,
forward,-34,-35,350.8125,15,21,0,
forward,-37,-37,350.8125,15,21,0,
forward,-35,-35,350.8125,15,21,0,
forward,-34,-34,350.75,15,21,0.0625,
forward,-34,-34,350.75,15,21,0.0625,
forward,-33,-35,350.8125,15,21,0,
forward,-34,-35,350.75,15,21,0.0625,
forward,-33,-35,350.8125,15,21,0,
forward,-33,-35,350.75,15,21,0.0625,
forward,-35,-36,350.8125,15,21,0,
forward,-34,-34,350.75,15,21,0.0625,
forward,-34,-34,350.8125,15,21,0,
forward,-33,-34,350.75,15,21,0.0625,
forward,-34,-34,350.875,15,21,-0.0625,
forward,-33,-34,350.875,15,21,-0.0625,
forward,-34,-36,350.9375,15,21,-0.125,
forward,-35,-35,351,15,21,-0.1875,
forward,-34,-35,351.0625,15,21,-0.25,
forward,-33,-34,351.125,15,21,-0.3125,
forward,-33,-35,351.25,15,21,-0.4375,
forward,-32,-35,351.25,15,20,-0.4375,
forward,-33,-34,351.375,15,20,-0.5625,
forward,-33,-34,351.4375,15,20,-0.625,
forward,-33,-32,351.375,15,19,-0.5625,
forward,-34,-33,351.375,15,19,-0.5625,
forward,-32,-32,351.375,15,19,-0.5625,
forward,-32,-33,351.4375,15,18,-0.625,
forward,-32,-31,351.4375,15,18,-0.625,
forward,-32,-31,351.375,15,18,-0.5625,
forward,-34,-33,351.375,15,17,-0.5625,
forward,-32,-29,351.3125,15,17,-0.5,
forward,-31,-31,351.25,15,17,-0.4375,
forward,-31,-30,351.25,15,16,-0.4375,
forward,-31,-29,351.25,15,16,-0.4375,
forward,-31,-28,351.1875,15,16,-0.375,
forward,-30,-28,351.125,15,15,-0.3125,
forward,-29,-27,351.0625,15,15,-0.25,
forward,-29,-29,351.0625,15,15,-0.25,
forward,-30,-26,351,15,15,-0.1875,
forward,-30,-28,350.9375,15,15,-0.125,
forward,-30,-29,350.875,15,15,-0.0625,
forward,-30,-26,350.75,15,15,0.0625,
forward,-29,-28,350.75,15,15,0.0625,
forward,-30,-26,350.625,15,15,0.1875,
forward,-30,-27,350.5625,15,15,0.25,
forward,-29,-27,350.5,15,15,0.3125,
forward,-29,-26,350.4375,15,16,0.375,
forward,-29,-28,350.375,15,16,0.4375,
forward,-28,-28,350.375,15,16,0.4375,
forward,-30,-28,350.3125,15,17,0.5,
forward,-30,-30,350.3125,15,17,0.5,
forward,-30,-29,350.25,15,17,0.5625,
forward,-31,-29,350.1875,15,17,0.625,
forward,-31,-28,350.125,15,18,0.6875,
forward,-30,-30,350.125,15,18,0.6875,
forward,-30,-30,350.125,15,18,0.6875,
forward,-32,-32,350.125,15,19,0.6875,
forward,-32,-32,350.125,15,19,0.6875,
forward,-31,-32,350.125,15,19,0.6875,
forward,-31,-34,350.25,15,19,0.5625,
forward,-32,-33,350.3125,15,20,0.5,
forward,-32,-33,350.4375,15,20,0.375,
forward,-31,-32,350.5,15,20,0.3125,
forward,-32,-34,350.5625,15,20,0.25,
forward,-31,-33,350.5625,15,20,0.25,
forward,-32,-33,350.5625,15,20,0.25,
forward,-33,-34,350.5625,15,20,0.25,
forward,-33,-33,350.5625,15,20,0.25,
forward,-32,-33,350.6875,15,20,0.125,
forward,-32,-33,350.6875,15,20,0.125,
forward,-32,-33,350.75,15,20,0.0625,
forward,-33,-32,350.6875,15,20,0.125,
forward,-33,-32,350.6875,15,20,0.125,
forward,-31,-32,350.625,15,20,0.1875,
forward,-32,-34,350.6875,15,20,0.125,
forward,-32,-33,350.6875,15,20,0.125,
forward,-33,-34,350.625,15,20,0.1875,
forward,-32,-33,350.6875,15,20,0.125,
forward,-33,-32,350.625,15,20,0.1875,
forward,-33,-34,350.6875,15,20,0.125,
forward,-34,-32,350.625,15,20,0.1875,
forward,-32,-35,350.6875,15,20,0.125,
forward,-34,-33,350.625,15,20,0.1875,
forward,-35,-33,350.625,15,20,0.1875,
forward,-33,-32,350.5625,15,20,0.25,
forward,-33,-34,350.5,15,21,0.3125,
forward,-32,-34,350.5625,15,21,0.25,
forward,-33,-33,350.5625,15,21,0.25,
forward,-33,-38,350.625,15,21,0.1875,
forward,-33,-35,350.5625,15,21,0.25,
forward,-34,-36,350.625,15,21,0.1875,
forward,-35,-30,350.5625,15,21,0.25,
forward,-34,-37,350.5625,15,21,0.25,
forward,-33,-32,350.5,15,22,0.3125,
forward,-34,-34,350.625,15,22,0.1875,
forward,-33,-34,350.625,15,22,0.1875,
forward,-33,-36,350.6875,15,22,0.125,
forward,-34,-37,350.75,15,22,0.0625,
forward,-34,-36,350.8125,15,22,0,
forward,-34,-35,350.875,15,22,-0.0625,
forward,-32,-36,351.0625,15,22,-0.25,
forward,-34,-36,351.0625,15,22,-0.25,
forward,-34,-36,351.25,15,22,-0.4375,
forward,-33,-35,351.25,15,22,-0.4375,
forward,-34,-36,351.3125,15,22,-0.5,
forward,-34,-33,351.3125,15,21,-0.5,
forward,-34,-35,351.375,15,21,-0.5625,
forward,-33,-35,351.4375,15,21,-0.625,
forward,-33,-35,351.5,15,21,-0.6875,
forward,-35,-34,351.5,15,20,-0.6875,
forward,-34,-33,351.5,15,20,-0.6875,
forward,-33,-34,351.4375,15,20,-0.625,
forward,-33,-33,351.5,15,19,-0.6875,
forward,-32,-33,351.5,15,19,-0.6875,
forward,-33,-32,351.4375,15,19,-0.625,
forward,-32,-33,351.4375,15,19,-0.625,
forward,-33,-31,351.375,15,18,-0.5625,
forward,-32,-32,351.4375,15,18,-0.625,
forward,-32,-31,351.375,15,18,-0.5625,
forward,-32,-34,351.375,15,17,-0.5625,
forward,-32,-31,351.375,15,17,-0.5625,
forward,-33,-31,351.3125,15,17,-0.5,
forward,-32,-30,351.25,15,17,-0.4375,
forward,-32,-29,351.125,15,16,-0.3125,
forward,-31,-30,351.125,15,16,-0.3125,
forward,-32,-28,351.0625,15,16,-0.25,
forward,-31,-28,351,15,16,-0.1875,
forward,-30,-29,351,15,16,-0.1875,
forward,-30,-28,350.875,15,16,-0.0625,
forward,-30,-29,350.875,15,16,-0.0625,
forward,-31,-28,350.8125,15,16,0,
forward,-30,-28,350.6875,15,16,0.125,
forward,-31,-27,350.625,15,16,0.1875,
forward,-30,-28,350.5,15,17,0.3125,
forward,-29,-28,350.5,15,17,0.3125,
forward,-30,-29,350.5,15,17,0.3125,
forward,-30,-30,350.5,15,17,0.3125,
forward,-33,-32,350.5,15,18,0.3125,
forward,-31,-32,350.5625,15,18,0.25,
forward,-32,-31,350.5625,15,18,0.25,
forward,-30,-31,350.6875,15,18,0.125,
forward,-30,-30,350.75,15,18,0.0625,
forward,-30,-30,350.8125,15,18,0,
forward,-31,-32,350.8125,15,18,0,
forward,-31,-28,350.8125,15,18,0,
forward,-31,-32,350.8125,15,18,0,
forward,-31,-34,350.75,15,18,0.0625,
forward,-32,-31,350.75,15,18,0.0625,
forward,-32,-32,350.8125,15,18,0,
forward,-31,-32,350.875,15,18,-0.0625,
forward,-31,-31,350.875,15,18,-0.0625,
forward,-31,-29,350.75,15,18,0.0625,
forward,-32,-32,350.8125,15,18,0,
forward,-31,-31,350.6875,15,18,0.125,
forward,-32,-30,350.75,15,18,0.0625,
forward,-30,-32,350.6875,15,18,0.125,
forward,-32,-30,350.625,15,18,0.1875,
forward,-31,-31,350.625,15,18,0.1875,
forward,-31,-30,350.5625,15,18,0.25,
forward,-32,-31,350.625,15,18,0.1875,
forward,-31,-31,350.5,15,18,0.3125,
forward,-32,-32,350.5,15,18,0.3125,
forward,-31,-32,350.5,15,18,0.3125,
forward,-32,-32,350.5,15,19,0.3125,
forward,-34,-33,350.4375,15,19,0.375,
forward,-33,-30,350.375,15,19,0.4375,
forward,-32,-32,350.375,15,20,0.4375,
forward,-33,-32,350.3125,15,20,0.5,
forward,-32,-33,350.375,15,20,0.4375,
forward,-32,-33,350.3125,15,20,0.5,
forward,-33,-34,350.3125,15,21,0.5,
forward,-33,-33,350.375,15,21,0.4375,
forward,-33,-34,350.3125,15,21,0.5,
forward,-33,-36,350.3125,15,22,0.5,
forward,-34,-34,350.25,15,22,0.5625,
forward,-33,-34,350.3125,15,22,0.5,
forward,-34,-36,350.3125,15,23,0.5,
forward,-35,-36,350.4375,15,23,0.375,
forward,-34,-37,350.4375,15,23,0.375,
forward,-35,-38,350.5625,15,23,0.25,
forward,-33,-36,350.6875,15,23,0.125,
forward,-33,-37,350.8125,15,23,0,
forward,-34,-37,350.9375,15,23,-0.125,
forward,-34,-37,351,15,23,-0.1875,
forward,-34,-38,351.0625,15,23,-0.25,
forward,-35,-38,351.1875,15,23,-0.375,
forward,-35,-36,351.1875,15,22,-0.375,
forward,-35,-36,351.25,15,22,-0.4375,
forward,-34,-36,351.3125,15,22,-0.5,
forward,-34,-36,351.375,15,22,-0.5625,
forward,-36,-34,351.375,15,21,-0.5625,
forward,-33,-36,351.375,15,21,-0.5625,
forward,-34,-34,351.375,15,21,-0.5625,
forward,-33,-34,351.375,15,21,-0.5625,
forward,-33,-36,351.375,15,20,-0.5625,
forward,-33,-33,351.375,15,20,-0.5625,
forward,-34,-34,351.3125,15,20,-0.5,
forward,-33,-33,351.3125,15,20,-0.5,
forward,-33,-36,351.3125,15,19,-0.5,
forward,-33,-33,351.375,15,19,-0.5625,
forward,-33,-32,351.3125,15,19,-0.5,
forward,-32,-33,351.3125,15,18,-0.5,
forward,-33,-32,351.3125,15,18,-0.5,
forward,-33,-31,351.25,15,18,-0.4375,
forward,-32,-31,351.1875,15,17,-0.375,
forward,-32,-30,351.125,15,17,-0.3125,
forward,-32,-30,351.0625,15,17,-0.25,
forward,-32,-30,351.0625,15,17,-0.25,
forward,-31,-30,351,15,17,-0.1875,
forward,-31,-29,351,15,17,-0.1875,
forward,-32,-28,350.9375,15,17,-0.125,
forward,-31,-29,350.875,15,17,-0.0625,
forward,0,0,312,15,15,0,4th
forward,-3,-2,312,15,15,0,
forward,-15,-12,312.0625,15,15,-0.0625,
forward,-17,-13,311.9375,15,15,0.0625,
forward,-23,-22,311.8125,15,15,0.1875,
forward,-24,-22,311.75,15,15,0.25,
forward,-25,-24,311.75,15,15,0.25,
forward,-27,-24,311.6875,15,15,0.3125,
forward,-26,-26,311.625,15,15,0.375,
forward,-28,-25,311.5625,15,15,0.4375,
forward,-28,-26,311.5,15,16,0.5,
forward,-28,-26,311.4375,15,16,0.5625,
forward,-28,-27,311.4375,15,16,0.5625,
forward,-29,-26,311.375,15,17,0.625,
forward,-29,-27,311.25,15,17,0.75,
forward,-28,-27,311.25,15,17,0.75,
forward,-29,-28,311.1875,15,17,0.8125,
forward,-30,-28,311.0625,15,18,0.9375,
forward,-29,-30,311,15,18,1,
forward,-31,-29,311,15,18,1,
forward,-30,-30,311,15,18,1,
forward,-31,-29,311,15,19,1,
forward,-30,-33,311,15,19,1,
forward,-30,-31,311.0625,15,19,0.9375,
forward,-31,-32,311.0625,15,20,0.9375,
forward,-30,-32,311.125,15,20,0.875,
forward,-31,-32,311.125,15,20,0.875,
forward,-31,-35,311.1875,15,20,0.8125,
forward,-32,-34,311.125,15,21,0.875,
forward,-33,-35,311.25,15,21,0.75,
forward,-32,-32,311.3125,15,21,0.6875,
forward,-32,-34,311.375,15,22,0.625,
forward,-32,-32,311.375,15,22,0.625,
forward,-32,-33,311.375,15,22,0.625,
forward,-31,-34,311.5,15,23,0.5,
forward,-33,-36,311.5625,15,23,0.4375,
forward,-33,-36,311.625,15,23,0.375,
forward,-34,-35,311.5625,15,23,0.4375,
forward,-34,-36,311.5625,15,24,0.4375,
forward,-34,-35,311.5625,15,24,0.4375,
forward,-33,-39,311.6875,15,24,0.3125,
forward,-34,-36,311.75,15,24,0.25,
forward,-35,-39,311.875,15,24,0.125,
forward,-34,-38,311.875,15,24,0.125,
forward,-34,-39,312,15,24,0,
forward,-35,-37,311.9375,15,24,0.0625,
forward,-34,-37,312,15,24,0,
forward,-35,-38,312,15,24,0,
forward,-35,-38,312.0625,15,24,-0.0625,
forward,-38,-40,312.0625,15,24,-0.0625,
forward,-35,-38,312.125,15,24,-0.125,
forward,-35,-37,312.125,15,24,-0.125,
forward,-34,-37,312.125,15,24,-0.125,
forward,-34,-38,312.1875,15,24,-0.1875,
forward,-34,-37,312.1875,15,24,-0.1875,
forward,-35,-38,312.25,15,24,-0.25,
forward,-35,-38,312.25,15,24,-0.25,
forward,-35,-38,312.25,15,24,-0.25,
forward,-35,-38,312.25,15,24,-0.25,
forward,-35,-37,312.375,15,23,-0.375,
forward,-35,-37,312.375,15,23,-0.375,
forward,-34,-36,312.5,15,23,-0.5,
forward,-34,-37,312.5625,15,22,-0.5625,
forward,-34,-36,312.6875,15,22,-0.6875,
forward,-34,-36,312.6875,15,22,-0.6875,
forward,-35,-35,312.6875,15,21,-0.6875,
forward,-35,-36,312.75,15,21,-0.75,
forward,-34,-34,312.75,15,21,-0.75,
forward,-32,-34,312.8125,15,20,-0.8125,
forward,-32,-32,312.8125,15,20,-0.8125,
forward,-32,-32,312.8125,15,20,-0.8125,
forward,-33,-33,312.9375,15,20,-0.9375,
forward,-31,-32,312.9375,15,19,-0.9375,
forward,-31,-32,312.9375,15,19,-0.9375,
forward,-32,-30,312.9375,15,19,-0.9375,
forward,-32,-31,312.8125,15,19,-0.8125,
forward,-34,-34,312.8125,15,18,-0.8125,
forward,-32,-31,312.8125,15,18,-0.8125,
forward,-31,-31,312.8125,15,18,-0.8125,
forward,-30,-29,312.75,15,18,-0.75,
forward,-31,-31,312.8125,15,17,-0.8125,
forward,-31,-30,312.75,15,17,-0.75,
forward,-31,-29,312.75,15,17,-0.75,
forward,-31,-29,312.6875,15,17,-0.6875,
forward,-30,-28,312.6875,15,16,-0.6875,
forward,-32,-31,312.625,15,16,-0.625,
forward,-31,-29,312.625,15,16,-0.625,
forward,-29,-28,312.5,15,15,-0.5,
forward,-31,-28,312.5,15,15,-0.5,
forward,-30,-27,312.375,15,15,-0.375,
forward,-29,-25,312.3125,15,15,-0.3125,
forward,-28,-26,312.1875,15,15,-0.1875,
forward,-28,-26,312.125,15,15,-0.125,
forward,-27,-25,312.0625,15,15,-0.0625,
forward,-29,-26,312,15,15,0,
forward,-28,-25,311.875,15,15,0.125,
forward,-28,-26,311.8125,15,15,0.1875,
forward,-28,-27,311.6875,15,16,0.3125,
forward,-30,-27,311.625,15,16,0.375,
forward,-28,-28,311.625,15,16,0.375,
forward,-29,-28,311.625,15,16,0.375,
forward,-29,-28,311.625,15,17,0.375,
forward,-29,-29,311.5625,15,17,0.4375,
forward,-28,-29,311.625,15,17,0.375,
forward,-29,-29,311.625,15,18,0.375,
forward,-30,-31,311.6875,15,18,0.3125,
forward,-30,-30,311.6875,15,18,0.3125,
forward,-30,-31,311.6875,15,19,0.3125,
forward,-32,-31,311.6875,15,19,0.3125,
forward,-31,-32,311.6875,15,19,0.3125,
forward,-31,-33,311.75,15,19,0.25,
forward,-31,-31,311.8125,15,19,0.1875,
forward,-33,-34,311.9375,15,19,0.0625,
forward,-29,-27,311.875,15,19,0.125,
forward,-31,-32,311.875,15,19,0.125,
forward,-31,-31,311.9375,15,19,0.0625,
forward,-31,-32,311.875,15,19,0.125,
forward,-31,-31,311.9375,15,19,0.0625,
forward,-32,-31,311.8125,15,19,0.1875,
forward,-31,-32,311.875,15,19,0.125,
forward,-31,-30,311.8125,15,19,0.1875,
forward,-33,-34,311.875,15,19,0.125,
forward,-32,-32,311.75,15,19,0.25,
forward,-31,-32,311.875,15,19,0.125,
forward,-31,-32,311.875,15,19,0.125,
forward,-31,-32,311.875,15,19,0.125,
forward,-32,-30,311.875,15,19,0.125,
forward,-31,-31,311.8125,15,19,0.1875,
forward,-32,-31,311.8125,15,19,0.1875,
forward,-31,-31,311.75,15,19,0.25,
forward,-32,-32,311.75,15,19,0.25,
forward,-31,-31,311.6875,15,19,0.3125,
forward,-32,-33,311.6875,15,20,0.3125,
forward,-32,-31,311.5625,15,20,0.4375,
forward,-31,-32,311.625,15,20,0.375,
forward,-31,-31,311.5625,15,20,0.4375,
forward,-32,-33,311.5625,15,21,0.4375,
forward,-32,-32,311.5625,15,21,0.4375,
forward,-32,-32,311.5625,15,21,0.4375,
forward,-32,-34,311.5625,15,22,0.4375,
forward,-33,-34,311.5,15,22,0.5,
forward,-34,-35,311.5,15,22,0.5,
forward,-33,-35,311.5,15,22,0.5,
forward,-33,-35,311.5625,15,23,0.4375,
forward,-33,-35,311.625,15,23,0.375,
forward,-33,-36,311.6875,15,23,0.3125,
forward,-34,-38,311.8125,15,23,0.1875,
forward,-34,-37,311.875,15,23,0.125,
forward,-35,-37,311.9375,15,23,0.0625,
forward,-34,-36,312,15,23,0,
forward,-34,-38,312,15,23,0,
forward,-34,-34,312.1875,15,23,-0.1875,
forward,-32,-36,312.25,15,23,-0.25,
forward,-33,-36,312.3125,15,23,-0.3125,
forward,-34,-36,312.3125,15,23,-0.3125,
forward,-33,-36,312.375,15,22,-0.375,
forward,-34,-36,312.5,15,22,-0.5,
forward,-37,-37,312.5,15,22,-0.5,
forward,-34,-34,312.4375,15,21,-0.4375,
forward,-33,-35,312.5,15,21,-0.5,
forward,-33,-34,312.4375,15,21,-0.4375,
forward,-33,-35,312.5,15,21,-0.5,
forward,-32,-34,312.5,15,20,-0.5,
forward,-33,-34,312.5625,15,20,-0.5625,
forward,-32,-31,312.5625,15,20,-0.5625,
forward,-32,-33,312.5625,15,19,-0.5625,
forward,-32,-32,312.5,15,19,-0.5,
forward,-32,-32,312.5,15,19,-0.5,
forward,-32,-33,312.5,15,19,-0.5,
forward,-33,-32,312.5,15,18,-0.5,
forward,-32,-30,312.4375,15,18,-0.4375,
forward,-32,-31,312.4375,15,18,-0.4375,
forward,-31,-29,312.3125,15,18,-0.3125,
forward,-31,-30,312.25,15,18,-0.25,
forward,-31,-30,312.1875,15,18,-0.1875,
forward,-31,-28,312.125,15,18,-0.125,
forward,-31,-30,312.1875,15,18,-0.1875,
forward,-30,-29,312.125,15,18,-0.125,
forward,-31,-30,312.0625,15,18,-0.0625,
forward,-31,-31,311.9375,15,18,0.0625,
forward,-31,-30,311.875,15,18,0.125,
forward,-32,-31,311.875,15,18,0.125,
forward,-31,-30,311.8125,15,18,0.1875,
forward,-31,-30,311.875,15,18,0.125,
forward,-31,-29,311.8125,15,18,0.1875,
forward,-31,-31,311.875,15,18,0.125,
forward,-31,-31,311.875,15,18,0.125,
forward,-31,-31,311.875,15,18,0.125,
forward,-31,-31,311.875,15,18,0.125,
forward,-31,-30,311.875,15,18,0.125,
forward,-32,-30,311.875,15,18,0.125,
forward,-31,-32,311.9375,15,18,0.0625,
forward,-32,-32,312.0625,15,18,-0.0625,
forward,-30,-29,312,15,18,0,
forward,-29,-30,312,15,18,0,
forward,-31,-29,312,15,18,0,
forward,-31,-30,312.0625,15,18,-0.0625,
forward,-30,-30,312.0625,15,18,-0.0625,
forward,-30,-30,311.9375,15,18,0.0625,
forward,-31,-31,312,15,18,0,
forward,-31,-29,311.875,15,18,0.125,
forward,-32,-32,311.875,15,18,0.125,
forward,-31,-30,311.875,15,18,0.125,
forward,-31,-31,311.875,15,18,0.125,
forward,-31,-31,311.875,15,18,0.125,
forward,-31,-30,311.8125,15,18,0.1875,
forward,-31,-30,311.8125,15,18,0.1875,
forward,-30,-29,311.8125,15,18,0.1875,
forward,-31,-31,311.8125,15,18,0.1875,
forward,-30,-30,311.75,15,18,0.25,
forward,-32,-31,311.75,15,18,0.25,
forward,-30,-31,311.75,15,18,0.25,
forward,-32,-32,311.6875,15,18,0.3125,
forward,-31,-30,311.625,15,19,0.375,
forward,-32,-31,311.5625,15,19,0.4375,
forward,-31,-30,311.5625,15,19,0.4375,
forward,-32,-31,311.5,15,19,0.5,
forward,-31,-31,311.4375,15,20,0.5625,
forward,-31,-32,311.4375,15,20,0.5625,
forward,-34,-32,311.375,15,20,0.625,
forward,-31,-34,311.4375,15,21,0.5625,
forward,-33,-33,311.3125,15,21,0.6875,
forward,-33,-35,311.3125,15,21,0.6875,
forward,-34,-34,311.3125,15,21,0.6875,
forward,-33,-34,311.3125,15,22,0.6875,
forward,-33,-34,311.375,15,22,0.625,
forward,-33,-35,311.4375,15,22,0.5625,
forward,-33,-36,311.5,15,22,0.5,
forward,-34,-38,311.5625,15,23,0.4375,
forward,-34,-36,311.625,15,23,0.375,
forward,-34,-36,311.6875,15,23,0.3125,
forward,-35,-36,311.6875,15,24,0.3125,
forward,-33,-38,311.875,15,24,0.125,
forward,-33,-38,311.9375,15,24,0.0625,
forward,-35,-38,312.125,15,24,-0.125,
forward,-34,-38,312.125,15,24,-0.125,
forward,-35,-37,312.1875,15,24,-0.1875,
forward,-34,-38,312.3125,15,24,-0.3125,
forward,-34,-37,312.375,15,23,-0.375,
forward,-34,-38,312.4375,15,23,-0.4375,
forward,-34,-35,312.4375,15,23,-0.4375,
forward,-34,-37,312.5,15,23,-0.5,
forward,-34,-37,312.5,15,22,-0.5,
forward,-35,-36,312.5625,15,22,-0.5625,
forward,-34,-33,312.5625,15,22,-0.5625,
forward,-34,-36,312.5625,15,22,-0.5625,
forward,-32,-34,312.5625,15,21,-0.5625,
forward,-34,-36,312.625,15,21,-0.625,
forward,-33,-34,312.625,15,21,-0.625,
forward,-33,-36,312.6875,15,21,-0.6875,
forward,-33,-34,312.6875,15,20,-0.6875,
forward,-34,-33,312.625,15,20,-0.625,
forward,-32,-33,312.625,15,20,-0.625,
forward,-33,-32,312.5625,15,19,-0.5625,
forward,-33,-32,312.5625,15,19,-0.5625,
forward,-34,-32,312.4375,15,19,-0.4375,
forward,-32,-32,312.5,15,19,-0.5,
forward,-32,-31,312.375,15,18,-0.375,
forward,-31,-31,312.375,15,18,-0.375,
forward,-32,-31,312.3125,15,18,-0.3125,
forward,-32,-31,312.1875,15,18,-0.1875,
forward,-32,-31,312.1875,15,18,-0.1875,
forward,-31,-29,312.0625,15,18,-0.0625,
forward,-32,-32,312.125,15,18,-0.125,
forward,-31,-30,312.0625,15,18,-0.0625,
forward,-31,-31,312.125,15,18,-0.125,
forward,-31,-31,312.125,15,18,-0.125,
forward,-31,-30,312.125,15,18,-0.125,
forward,-32,-31,312.125,15,18,-0.125,
forward,-31,-30,312.0625,15,18,-0.0625,
forward,-32,-31,312.125,15,18,-0.125,
forward,-31,-30,312.1875,15,18,-0.1875,
forward,-31,-32,312.25,15,18,-0.25,
forward,-30,-29,312.3125,15,18,-0.3125,
forward,-31,-30,312.3125,15,17,-0.3125,
forward,-31,-29,312.3125,15,17,-0.3125,
forward,-31,-30,312.25,15,17,-0.25,
forward,-30,-30,312.25,15,17,-0.25,
forward,-30,-30,312.1875,15,17,-0.1875,
